,FSA,med_fulltime_income,income_100k_up,med_total_household_income,income_40k,occup_cat_snr_mgmt,occup_cat_busfin,occup_ind_realestate,work_loc_home,work_loc_workplace,work_loc_notfixed,school_uni_degree,school_hs,commute_start_noon,edu_field_science,edu_field_bus_admin,edu_field_health,edu_field_pers_protect_transp,commute_transp_carpass,commute_start_6am,commute_start_9am,condo,worktype_selfemp,indigenous_ppl,married_ppl,work_loc_foreign,can_citizen_ppl,non_citizen_ppl,TotalEV,TotalEV_Category
274,M3C,62800,0.0672707996768982,74500,0.0846880048465266,0.0051746768982229,0.0981926494345718,0.0156502423263327,0.1363085621970921,0.2236470113085622,0.0549020597738287,0.2443457189014539,0.112328352180937,0.0554069063004846,0.0164075121163166,0.1046294426494345,0.0456886106623586,0.0116114701130856,0.0210773424878836,0.0330674474959612,0.0591932552504038,0.4799953341887321,0.0721930533117932,0.0027766558966074,0.4265953150242326,0.0016407512116316,0.7808713651050081,0.2136762924071082,50.23222940226171,Medium
275,M3H,65000,0.1159673052894627,92000,0.0817367763431903,0.0092409412744689,0.1129737609329446,0.018091420241566,0.1675083298625572,0.2721522282382341,0.0516711786755518,0.2912848812994585,0.1036026655560183,0.0553154935443565,0.017700957934194,0.1063359017076218,0.0645564348188254,0.0124947938359017,0.021475426905456,0.0396970012494793,0.0607819658475635,0.2242482405630198,0.1077675968346522,0.0048157017909204,0.4461682632236568,0.001301541024573,0.8266087047063724,0.1671178675551853,77.83215326947105,Medium
276,M3J,52000,0.0312030075187969,75500,0.093796992481203,0.0020676691729323,0.0802631578947368,0.0107142857142857,0.0900375939849624,0.2785714285714286,0.0697368421052631,0.1921052631578947,0.1340225563909774,0.0849624060150376,0.0152255639097744,0.0898496240601503,0.0520676691729323,0.0152255639097744,0.0308270676691729,0.0592105263157894,0.0518796992481203,0.286261369076113,0.0522556390977443,0.0048872180451127,0.375187969924812,0.0016917293233082,0.7037593984962406,0.2823308270676691,55.26315789473684,Medium
277,M3K,60000,0.0692943420216147,88000,0.1004450095359186,0.0031786395422759,0.1029879211697393,0.0158931977113795,0.1220597584233947,0.2759059122695486,0.0794659885568976,0.2186904005085823,0.1220597584233947,0.0546726001271455,0.0114431023521932,0.094723458359822,0.0553083280356007,0.0197075651621106,0.0241576605212968,0.066751430387794,0.0394151303242212,0.1677419354838709,0.0705657978385251,0.0069930069930069,0.4405594405594406,0.0,0.7781309599491417,0.2186904005085823,76.28734901462174,Medium
278,M3L,51600,0.0256969319420651,77500,0.0965581685095779,0.001038259876447,0.0615168976794891,0.0075273841042412,0.0516534288532419,0.2787727768260395,0.0713803665057363,0.1048642475211545,0.167159840107979,0.0783886206717541,0.007786949073353,0.063852982401495,0.0477599543165654,0.0153143331775943,0.0350412708300887,0.0682655868763951,0.0386751803976535,0.0716417910447761,0.0529512536988008,0.0049317344131236,0.375850075273841,0.0,0.8049109692155947,0.1990863313087265,23.87997715828272,Low
279,M3M,54000,0.0375411547418292,74000,0.1037902513450574,0.002007548381916,0.0772906127037661,0.011041516100538,0.0650445675740785,0.2981209347145266,0.0704649482052517,0.1375170641612463,0.1676302898899863,0.0799004256002569,0.0098369870713884,0.0740785352927005,0.0568136192082229,0.0196739741427768,0.0315185095960812,0.0752830643218501,0.0407532321528948,0.1440473800441678,0.0511924837388581,0.0058218903075564,0.3991006183249016,0.0012045290291496,0.8038223721191681,0.1963382317513852,18.06793543724404,Low
280,M3N,44400,0.0127307447485677,66500,0.0956029966214562,0.0003672330215933,0.0490868138863046,0.0056309063310972,0.0319492728786172,0.2498408656906429,0.0648778338148166,0.0755275914410223,0.1606032414434706,0.0849532389952504,0.0074670714390638,0.0511678010086667,0.0423542084904274,0.0177495960436762,0.0345199040297703,0.0664691769083876,0.0352543700729569,0.1621470506010623,0.0367233021593301,0.0034275082015374,0.3267149782108407,0.0003672330215933,0.7922440385839494,0.197204132595603,13.954854820545464,Low
281,M4A,62800,0.06134759065049,70500,0.084652820618274,0.0041126876413736,0.0990472273630817,0.0119953389540064,0.1302351086434985,0.2306532318870381,0.0538076633079717,0.1943244910549043,0.1172115977791486,0.0524367674275138,0.0126807868942353,0.09047912811022,0.0514085955171704,0.0174789224758379,0.0236479539378984,0.038727808622935,0.0462677359654534,0.2427415516420752,0.0627184865309479,0.0095962711632051,0.3982452532730139,0.0006854479402289,0.8478991020631983,0.1319487284940708,35.643292891904856,Low
282,M4B,67000,0.0929507844401461,78000,0.0808618095852138,0.0077906726842897,0.0991295938104448,0.0128949065119277,0.1396948205458843,0.2248549323017408,0.0599075865033311,0.1944981732215774,0.1300236406619385,0.0526542015903718,0.0142381259402536,0.0889211261551687,0.0440575972490866,0.0163872770255749,0.0190737158822265,0.0435203094777562,0.0478186116483988,0.0503856680766359,0.0752202879862454,0.0209542230818826,0.4209649688373093,0.0008059316569954,0.8620782290995057,0.1249194068343004,60.71351816032666,Medium
283,M4C,75000,0.1071274763135228,83000,0.0745047372954349,0.0080749354005167,0.1064814814814814,0.0108742463393626,0.1978897502153316,0.217807924203273,0.0485572782084409,0.3007105943152455,0.1087424633936261,0.0459732988802756,0.0207795004306632,0.0999138673557278,0.0434969853574504,0.0119509043927648,0.015396210163652,0.0382213608957795,0.045219638242894,0.1206636500754147,0.0798880275624461,0.0161498708010335,0.4417527993109388,0.0007536606373815,0.8520671834625323,0.1395348837209302,46.29629629629629,Low
284,M4E,98000,0.2172888941231892,112000,0.0563341577356416,0.0215914890275978,0.1368115259294154,0.016291759902642,0.2742119106504926,0.1943234012483806,0.033368664860833,0.3503709810387469,0.0777293604993522,0.0298355121108624,0.0227692066109213,0.1044242923880186,0.0400423978329996,0.0102068857221371,0.0131511796804459,0.0290503670553134,0.0469124170690535,0.0785769795354459,0.1158088956934793,0.0149177560554312,0.4812939190515448,0.0017665763749852,0.9358929062144232,0.0577081615828524,105.20943744356772,High
285,M4G,106000,0.2574242269619349,130000,0.0477089498928462,0.0257679355036228,0.1438922339014185,0.02168588631493,0.2625267884478008,0.1946627206857842,0.0270435758750892,0.3801408306970099,0.055362792121645,0.0204102459434636,0.0214307582406368,0.1290948055924073,0.0525563833044188,0.0099499948974385,0.0127564037146647,0.028574344320849,0.0433717726298601,0.2389236836000927,0.1262883967751811,0.0094397387488519,0.4921420553117665,0.001785896520053,0.9258597816103684,0.070925604653536,184.2024696397592,High
286,M4H,50000,0.0192533960851427,64500,0.0713980104824045,0.0016044496737618,0.0548186971868649,0.0104289228794523,0.0754091346668092,0.1727457482083645,0.0657824366242378,0.1925339608514279,0.1256818911113488,0.0628409455556744,0.0176489464113808,0.0722002353192854,0.0352978928227617,0.0117659642742539,0.0141726387848967,0.0296823189645951,0.0433201411915712,0.1028197538557407,0.0831639747566584,0.0016044496737618,0.4099368916461653,0.0021392662316825,0.7329660926302278,0.2527008236174992,16.044496737619,Low
287,M4J,87000,0.1552892279662946,93000,0.0633397859257572,0.0099635618310179,0.1174276930084263,0.0142336597585971,0.2369904349806422,0.1959974948758825,0.0401389205192439,0.3064506946025962,0.0953655203826007,0.0313140514689136,0.0180767478934183,0.0953655203826007,0.0402812571168298,0.0109599180141197,0.0138066499658392,0.0290366659075381,0.0466864040081985,0.022167166514539,0.0965042131632885,0.0140913231610111,0.4576121612388977,0.0014233659758597,0.9166476884536552,0.0778581188795263,62.62810293782737,Medium
288,M4K,86000,0.166758321741662,84000,0.0716527027464173,0.0127777957493611,0.1187202794940639,0.0200562869989971,0.2431016077378449,0.2031507779898424,0.0417300164979135,0.343059554232847,0.0883123604955843,0.0331575712483421,0.0194093099990295,0.0931646879953417,0.0418917607479054,0.0127777957493611,0.0142334939992883,0.0279817552486009,0.0507876944974606,0.0435960103045115,0.1208229547439588,0.0150422152492478,0.4423705237278815,0.0016174424999191,0.9035033804548248,0.0854009639957299,76.99026299615048,Medium
289,M4L,93000,0.1868520702712769,101000,0.061611521509715,0.017226395182817,0.1263268980073251,0.0139673474455273,0.2613445899807561,0.1891799615121981,0.037556645353529,0.3260599664783661,0.1038239493450866,0.0274691166428704,0.018467937177975,0.0987025886150599,0.0356943323607921,0.014743311192501,0.01536408219008,0.0344527903656341,0.044385126326898,0.0939887754412063,0.1044447203426656,0.0245204544043702,0.4634055496927183,0.0017071202433422,0.9325532311130424,0.0673536532373207,91.56372214290148,Medium
290,M4M,89000,0.1900047900367236,99000,0.0618713076800255,0.0195593166214274,0.141106498483155,0.0161663739422002,0.2901963915056682,0.2123582947469263,0.0367236148810474,0.3762174676672521,0.0954015647453297,0.0331310873383362,0.021155995529299,0.1211480121347597,0.0395178029698227,0.0141705253073606,0.0119750918090372,0.0281414657512374,0.0564825163659588,0.2706343374969385,0.1221459364521794,0.0157672042152323,0.4504630368832827,0.0017962637713555,0.898930225131726,0.0862206610250678,101.38911064984832,High
291,M4N,112000,0.2721384979449495,146000,0.0488852908207746,0.0326939843068875,0.145099016066758,0.0221073608170382,0.2301033752646656,0.1737451737451737,0.0171254203512268,0.3611906837713289,0.0420351226802839,0.0155685639556607,0.0152571926765475,0.1338896500186822,0.0451488354714161,0.005916054303151,0.0074729106987171,0.0171254203512268,0.0420351226802839,0.1566951566951566,0.1242371403661726,0.0037364553493585,0.4894756507659733,0.0037364553493585,0.8466185079088305,0.0868725868725868,225.4328060779673,High
292,M4P,74500,0.140479706269705,74500,0.081613920261803,0.0123717923135251,0.155844674142954,0.0179590533583429,0.2927325697409905,0.230075428024105,0.0387117372390948,0.4407949874286626,0.0732330286945763,0.0309294807838129,0.0239454044777906,0.1518537733966556,0.0540767051123438,0.0169613281717683,0.0111745220896356,0.0333240212315919,0.0544757951869737,0.2940824149496885,0.0999720636947759,0.0073831663806521,0.432015005786806,0.0015963602985193,0.7361216426547472,0.2486331164943928,73.03348365726144,Medium
293,M4R,102000,0.2405743555294315,107000,0.0554202703837433,0.021412377193719,0.1616424552859182,0.0230917793265597,0.2943152237803342,0.1939709463431018,0.0277101351918716,0.4127130741456041,0.0512217650516416,0.0155344697287765,0.0226719287933495,0.1482072382231925,0.04744311025275,0.0054580569317323,0.0130153665295154,0.0218322277269292,0.0550004198505332,0.1252295875772249,0.1288941136955244,0.0109161138634646,0.4677134939961374,0.0037786547988915,0.8749685112100093,0.1318330674279956,164.58140901838948,High
294,M4S,84000,0.1887559341874227,88000,0.0681212200039019,0.0164206282109644,0.1697340183390778,0.0211354620537165,0.3139429017363595,0.2082655914677765,0.0320283540352474,0.4643298432724198,0.0660076737985302,0.0265006178058138,0.0258502958964687,0.1539637120374585,0.0481238212915393,0.0094296676855043,0.0108928919815308,0.0222735253950705,0.0544644599076542,0.2952996680062904,0.0968979644924237,0.0068283800481238,0.4565259803602783,0.0034141900240619,0.7719321063926644,0.2124926838785198,88.11861871626456,Medium
295,M4T,100000,0.2811653116531165,114000,0.055652342237708,0.028552071234998,0.158246225319396,0.0266163375919473,0.2889082462253194,0.1674409601238869,0.0188734030197444,0.3866627951993805,0.0454897406116918,0.0208091366627952,0.0174216027874564,0.1384049554781262,0.0304878048780487,0.0077429345722028,0.0116144018583042,0.016453735965931,0.0459736740224545,0.2126712938245239,0.1388888888888889,0.0062911343399148,0.4819976771196283,0.002903600464576,0.8822106078203639,0.1035617499032133,164.53735965931088,High
296,M4V,85000,0.2573548487521403,99000,0.0697867483007315,0.0311316349296943,0.1491724173714523,0.0293156228921288,0.294193950085612,0.2083225237378716,0.0293156228921288,0.3925180304052301,0.0591501063664193,0.0189384112488974,0.0202355627043013,0.1164842006952731,0.0443625797748145,0.0080423390235043,0.0127120842629585,0.0215327141597052,0.0630415607326311,0.2722967640094711,0.1522855808644217,0.0080423390235043,0.4669745239454159,0.0038914543662117,0.8771338141441395,0.1022155346858299,142.16779951227105,High
297,M4W,97000,0.279157949790795,104000,0.059819560669456,0.033342050209205,0.1634414225941422,0.033342050209205,0.2876569037656903,0.1922071129707113,0.0199398535564853,0.4154680962343096,0.052955020920502,0.0192860878661087,0.0212473849372384,0.1542887029288702,0.0353033472803347,0.0104602510460251,0.0098064853556485,0.0189592050209205,0.0627615062761506,0.4898246373673955,0.1542887029288702,0.0075183054393305,0.4726725941422594,0.0052301255230125,0.8335512552301255,0.1569037656903765,195.47594142259413,High
298,M4X,60800,0.0708685162846803,58800,0.0882086851628468,0.0050261359067149,0.0902191395255327,0.0085444310414153,0.1598311218335343,0.2470345798150382,0.0505126658624849,0.3018194611982308,0.1208785685564937,0.0660936871733011,0.0190993164455166,0.1055488540410132,0.0557901085645355,0.0203558504221954,0.0130679533574587,0.042470848411741,0.0540309609971853,0.0735954047747262,0.0796642541214314,0.0105548854041013,0.3701749095295537,0.0020104543626859,0.745627261761158,0.2518094089264173,22.114997989545635,Low
299,M4Y,74500,0.121148710041576,62400,0.0815000413006966,0.0103251741512706,0.1656157933863817,0.0184476444836036,0.3189790467799223,0.2122855805501252,0.0297365015556595,0.457887056361684,0.0821883862441146,0.0364822820011564,0.0381343098653597,0.1384950026157108,0.0543792505300256,0.0159696026872986,0.0090861532531182,0.0209256862799085,0.0604366860321044,0.5213055303717135,0.0846664280404196,0.0122525399928412,0.3484402103582147,0.0045430766265591,0.6866929155538424,0.283873454665602,39.64866874087943,Low
